dma1_name,sales1_name,chan3_name,chan2_name,chan1_name,all_name,decomp,spend,max,cps,hl,hrf,wks
ZANESVILLE-OH,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,11.42251804,16.297115,4701.445136,0.026005821,0.3,0.3,1
ZANESVILLE-OH,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,11.7043885,16.297115,4701.445136,0.026005821,0.3,0.75,1
ZANESVILLE-OH,Existing Loyal KC,Magazine,Magazine,Magazine,overall,102.149436,16.297115,4701.445136,0.026005821,0,0.05,1
ZANESVILLE-OH,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,117.1368304,16.297115,4701.445136,0.026005821,0.3,0.05,1
PITTSBURGH-PA,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,20.75522938,16.23221475,19747.46593,0.010911572,0,0.3,1
PITTSBURGH-PA,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,122.5764266,16.23221475,19747.46593,0.010911572,5,0.3,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal KC,Search PLA,Brand,Desktop,overall,22.23267544,16.23207243,13350.97108,0.016506372,0,0.3,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal NKC,Search PLA,Brand,Desktop,overall,127.9229999,16.23207243,13350.97108,0.016506372,5,0.3,1
GREENVILLE-NC,New Non-Loyal NKC,Tab,Midweek,Midweek,overall,0.677198813,16.204967,1284,0.037006839,0,0.3,1
GREENVILLE-NC,New Loyal NKC,Tab,Midweek,Midweek,overall,2.476291449,16.204967,1284,0.037006839,1,0.05,1
GREENVILLE-NC,New Loyal KC,Tab,Midweek,Midweek,overall,3.990801639,16.204967,1284,0.037006839,0.3,0.05,1
GREENVILLE-NC,Existing Non-Loyal KC,Tab,Midweek,Midweek,overall,34.45859029,16.204967,1284,0.037006839,0,0.05,1
GREENVILLE-NC,Existing Non-Loyal NKC,Tab,Midweek,Midweek,overall,43.09627183,16.204967,1284,0.037006839,0.3,0.05,1
GREENVILLE-NC,Existing Loyal NKC,Tab,Midweek,Midweek,overall,44.41494973,16.204967,1284,0.037006839,0,0.05,1
GREENVILLE-NC,New Non-Loyal KC,Tab,Midweek,Midweek,overall,60.7619359,16.204967,1284,0.037006839,0,0.75,1
GREENVILLE-NC,Existing Loyal KC,Tab,Midweek,Midweek,overall,667.836329,16.204967,1284,0.037006839,0,0.75,1
BOWLING GREEN-KY,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,9.721804657,16.18956002,1251.400432,0.036819178,0,0.3,1
BOWLING GREEN-KY,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,34.93922753,16.18956002,1251.400432,0.036819178,0,0.75,1
BOWLING GREEN-KY,Existing Loyal KC,Search Reg,Brand,Tablet,overall,108.6351796,16.18956002,1251.400432,0.036819178,0.3,0.15,1
INDIANAPOLIS-IN,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,20.92320108,16.18531682,19690.41178,0.010911572,0,0.3,1
INDIANAPOLIS-IN,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,212.2019374,16.18531682,19690.41178,0.010911572,5,0.3,1
NORTH PLATTE-NE,New Loyal KC,Search PLA,Non-Brand,Tablet,overall,0.162947896,16.15779222,5201.93117,0.014167183,5,0.05,1
NORTH PLATTE-NE,New Loyal NKC,Search PLA,Non-Brand,Tablet,overall,0.20240601,16.15779222,5201.93117,0.014167183,0,0.45,1
NORTH PLATTE-NE,Existing Non-Loyal KC,Search PLA,Non-Brand,Tablet,overall,25.902554,16.15779222,5201.93117,0.014167183,1,0.75,1
NORTH PLATTE-NE,Existing Loyal KC,Search PLA,Non-Brand,Tablet,overall,29.85457361,16.15779222,5201.93117,0.014167183,0.3,0.05,1
CASPER/RIVERTON-WY,New Non-Loyal KC,Tab,Other,Other,overall,0.154332191,16.1380321,13829.7,0.060679383,0,0.75,1
CASPER/RIVERTON-WY,New Loyal KC,Tab,Other,Other,overall,0.355945371,16.1380321,13829.7,0.060679383,0.3,0.05,1
CASPER/RIVERTON-WY,New Loyal NKC,Tab,Other,Other,overall,1.078068496,16.1380321,13829.7,0.060679383,1,0.05,1
CASPER/RIVERTON-WY,New Non-Loyal NKC,Tab,Other,Other,overall,2.293768266,16.1380321,13829.7,0.060679383,0,0.3,1
CASPER/RIVERTON-WY,Existing Non-Loyal NKC,Tab,Other,Other,overall,11.53209912,16.1380321,13829.7,0.060679383,0.3,0.05,1
CASPER/RIVERTON-WY,Existing Non-Loyal KC,Tab,Other,Other,overall,13.06560187,16.1380321,13829.7,0.060679383,0,0.05,1
CASPER/RIVERTON-WY,Existing Loyal NKC,Tab,Other,Other,overall,31.26411969,16.1380321,13829.7,0.060679383,0.3,0.05,1
CASPER/RIVERTON-WY,Existing Loyal KC,Tab,Other,Other,overall,52.01971824,16.1380321,13829.7,0.060679383,0,0.75,1
GREENVILLE-SC,New Non-Loyal KC,Network Radio,Digital,Digital,overall,7.460717848,16.13065001,14754.58816,0.007081177,0.3,0.75,1
GREENVILLE-SC,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,60.39090359,16.13065001,14754.58816,0.007081177,0,0.05,1
GREENVILLE-SC,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,79.42378565,16.13065001,14754.58816,0.007081177,3,0.45,1
GLENDIVE-MT,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,0.064457282,16.08071544,7063.951243,0.012913827,0,0.75,1
GLENDIVE-MT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,3.772508679,16.08071544,7063.951243,0.012913827,5,0.3,1
GLENDIVE-MT,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,11.51823493,16.08071544,7063.951243,0.012913827,5,0.15,1
GLENDIVE-MT,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,22.58167907,16.08071544,7063.951243,0.012913827,5,0.45,1
GLENDIVE-MT,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,30.65250874,16.08071544,7063.951243,0.012913827,0,0.6,1
LIMA-OH,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,1.100574198,16.07479065,2091.290586,0.024576389,0,0.75,1
LIMA-OH,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,1.462885743,16.07479065,2091.290586,0.024576389,0,0.3,1
LIMA-OH,Existing Loyal KC,Search Reg,Brand,Mobile,overall,124.497867,16.07479065,2091.290586,0.024576389,0.3,0.15,1
JONESBORO-AR,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,9.686772555,15.73541441,1216.296451,0.036819178,0,0.3,1
JONESBORO-AR,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,24.78063047,15.73541441,1216.296451,0.036819178,0,0.75,1
JONESBORO-AR,Existing Loyal KC,Search Reg,Brand,Tablet,overall,53.3799046,15.73541441,1216.296451,0.036819178,0.3,0.15,1
BOWLING GREEN-KY,New Loyal KC,OOH,OOH,OOH,overall,1.104262458,15.65535643,5625.985547,0.037514742,0.6,0.05,1
BOWLING GREEN-KY,Existing Loyal NKC,OOH,OOH,OOH,overall,2.430670668,15.65535643,5625.985547,0.037514742,0.6,0.6,1
BOWLING GREEN-KY,New Non-Loyal KC,OOH,OOH,OOH,overall,6.237965994,15.65535643,5625.985547,0.037514742,3,0.6,1
BOWLING GREEN-KY,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,70.64229715,15.65535643,5625.985547,0.037514742,5,0.05,1
VICTORIA-TX,New Loyal NKC,Magazine,Magazine,Magazine,overall,0.188306899,15.4711895,4463.179442,0.026005821,1,0.75,1
VICTORIA-TX,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,2.107088593,15.4711895,4463.179442,0.026005821,0,0.75,1
VICTORIA-TX,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,3.494082637,15.4711895,4463.179442,0.026005821,0.3,0.3,1
VICTORIA-TX,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,8.316248267,15.4711895,4463.179442,0.026005821,0.3,0.75,1
VICTORIA-TX,Existing Loyal KC,Magazine,Magazine,Magazine,overall,61.0839524,15.4711895,4463.179442,0.026005821,0,0.05,1
VICTORIA-TX,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,91.5486183,15.4711895,4463.179442,0.026005821,0.3,0.05,1
MARQUETTE-MI,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,14.57296074,15.34316914,1185.977164,0.036819178,0,0.3,1
MARQUETTE-MI,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,36.84328083,15.34316914,1185.977164,0.036819178,0,0.75,1
MARQUETTE-MI,Existing Loyal KC,Search Reg,Brand,Tablet,overall,170.4082544,15.34316914,1185.977164,0.036819178,0.3,0.15,1
ZANESVILLE-OH,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,0.569474126,15.3368911,13478.11112,0.006420669,0.3,0.75,1
ZANESVILLE-OH,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,2.229551907,15.3368911,13478.11112,0.006420669,0.3,0.15,1
ZANESVILLE-OH,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,21.24942526,15.3368911,13478.11112,0.006420669,0,0.05,1
ZANESVILLE-OH,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,43.11169745,15.3368911,13478.11112,0.006420669,0,0.05,1
ZANESVILLE-OH,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,136.9581902,15.3368911,13478.11112,0.006420669,3,0.75,1
LIMA-OH,New Non-Loyal KC,Tab,Other,Other,overall,0.14295219,15.30163892,14489.9,0.054913093,0,0.75,1
LIMA-OH,New Loyal KC,Tab,Other,Other,overall,0.3018523,15.30163892,14489.9,0.054913093,0.3,0.05,1
LIMA-OH,New Loyal NKC,Tab,Other,Other,overall,0.856377245,15.30163892,14489.9,0.054913093,1,0.05,1
LIMA-OH,New Non-Loyal NKC,Tab,Other,Other,overall,1.65767802,15.30163892,14489.9,0.054913093,0,0.3,1
LIMA-OH,Existing Non-Loyal NKC,Tab,Other,Other,overall,7.833081813,15.30163892,14489.9,0.054913093,0.3,0.05,1
LIMA-OH,Existing Non-Loyal KC,Tab,Other,Other,overall,8.268284845,15.30163892,14489.9,0.054913093,0,0.05,1
LIMA-OH,Existing Loyal NKC,Tab,Other,Other,overall,37.34701174,15.30163892,14489.9,0.054913093,0.3,0.05,1
LIMA-OH,Existing Loyal KC,Tab,Other,Other,overall,155.0489706,15.30163892,14489.9,0.054913093,0,0.75,1
BEAUMONT/PORT ARTHUR-TX,New Non-Loyal KC,Tab,Other,Other,overall,0.538786826,15.29003525,14828.8,0.053617409,0,0.75,1
BEAUMONT/PORT ARTHUR-TX,New Loyal KC,Tab,Other,Other,overall,0.695510395,15.29003525,14828.8,0.053617409,0.3,0.05,1
BEAUMONT/PORT ARTHUR-TX,New Loyal NKC,Tab,Other,Other,overall,2.003622197,15.29003525,14828.8,0.053617409,1,0.05,1
BEAUMONT/PORT ARTHUR-TX,New Non-Loyal NKC,Tab,Other,Other,overall,4.49994575,15.29003525,14828.8,0.053617409,0,0.3,1
BEAUMONT/PORT ARTHUR-TX,Existing Non-Loyal KC,Tab,Other,Other,overall,6.118159825,15.29003525,14828.8,0.053617409,0,0.05,1
BEAUMONT/PORT ARTHUR-TX,Existing Non-Loyal NKC,Tab,Other,Other,overall,11.72745798,15.29003525,14828.8,0.053617409,0.3,0.05,1
BEAUMONT/PORT ARTHUR-TX,Existing Loyal NKC,Tab,Other,Other,overall,131.1401021,15.29003525,14828.8,0.053617409,0.3,0.05,1
BEAUMONT/PORT ARTHUR-TX,Existing Loyal KC,Tab,Other,Other,overall,182.6965236,15.29003525,14828.8,0.053617409,0,0.75,1
WATERTOWN-NY,New Loyal KC,Tab,ROP,ROP,overall,0.339273838,15.23967081,15239.67081,0.052,0.3,0.05,1
WATERTOWN-NY,New Non-Loyal KC,Tab,ROP,ROP,overall,3.271114531,15.23967081,15239.67081,0.052,0,0.75,1
WATERTOWN-NY,New Non-Loyal NKC,Tab,ROP,ROP,overall,6.730376093,15.23967081,15239.67081,0.052,0,0.3,1
WATERTOWN-NY,Existing Non-Loyal KC,Tab,ROP,ROP,overall,11.88811941,15.23967081,15239.67081,0.052,0,0.05,1
WATERTOWN-NY,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,12.07223429,15.23967081,15239.67081,0.052,0.3,0.05,1
BILLINGS-MT,New Loyal NKC,Local Radio,Local Radio,Local Radio,overall,7.123701882,15.23076923,6336,0.03652968,0,0.05,1
BILLINGS-MT,Existing Loyal KC,Local Radio,Local Radio,Local Radio,overall,11.92517765,15.23076923,6336,0.03652968,1,0.3,1
BILLINGS-MT,Existing Non-Loyal KC,Local Radio,Local Radio,Local Radio,overall,393.7692292,15.23076923,6336,0.03652968,3,0.05,1
JONESBORO-AR,New Loyal KC,OOH,OOH,OOH,overall,0.846607389,15.21619617,5468.166766,0.037514742,0.6,0.05,1
JONESBORO-AR,Existing Loyal NKC,OOH,OOH,OOH,overall,1.471591967,15.21619617,5468.166766,0.037514742,0.6,0.6,1
JONESBORO-AR,New Non-Loyal KC,OOH,OOH,OOH,overall,6.215487752,15.21619617,5468.166766,0.037514742,3,0.6,1
JONESBORO-AR,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,34.29059341,15.21619617,5468.166766,0.037514742,5,0.05,1
NEW HAVEN/HARTFORD-CT,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,26.07211845,15.18402577,18472.28096,0.010911572,0,0.3,1
NEW HAVEN/HARTFORD-CT,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,198.5504402,15.18402577,18472.28096,0.010911572,5,0.3,1
OTTUMWA-IA,New Loyal KC,Tab,ROP,ROP,overall,0.043101949,15.07660821,10937.9359,0.071675646,0.3,0.05,1
OTTUMWA-IA,New Non-Loyal KC,Tab,ROP,ROP,overall,0.947070986,15.07660821,10937.9359,0.071675646,0,0.75,1
OTTUMWA-IA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,2.762621977,15.07660821,10937.9359,0.071675646,0.3,0.05,1
OTTUMWA-IA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,7.565321367,15.07660821,10937.9359,0.071675646,0,0.05,1
OTTUMWA-IA,New Non-Loyal NKC,Tab,ROP,ROP,overall,12.20822126,15.07660821,10937.9359,0.071675646,0,0.3,1
NASHVILLE-TN,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,15.72372939,14.9805195,18224.70335,0.010911572,0,0.3,1
NASHVILLE-TN,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,132.5762736,14.9805195,18224.70335,0.010911572,5,0.3,1
LAREDO-TX,New Loyal KC,Tab,ROP,ROP,overall,0.566625078,14.87188462,19154,0.040374752,0.3,0.05,1
LAREDO-TX,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,2.9403121,14.87188462,19154,0.040374752,0.3,0.05,1
LAREDO-TX,New Non-Loyal NKC,Tab,ROP,ROP,overall,3.069054406,14.87188462,19154,0.040374752,0,0.3,1
LAREDO-TX,New Non-Loyal KC,Tab,ROP,ROP,overall,3.330857342,14.87188462,19154,0.040374752,0,0.75,1
LAREDO-TX,Existing Non-Loyal KC,Tab,ROP,ROP,overall,6.349326294,14.87188462,19154,0.040374752,0,0.05,1
MARQUETTE-MI,New Loyal KC,OOH,OOH,OOH,overall,0.915291282,14.83689373,5331.858785,0.037514742,0.6,0.05,1
MARQUETTE-MI,Existing Loyal NKC,OOH,OOH,OOH,overall,2.349817146,14.83689373,5331.858785,0.037514742,0.6,0.6,1
MARQUETTE-MI,New Non-Loyal KC,OOH,OOH,OOH,overall,9.350695339,14.83689373,5331.858785,0.037514742,3,0.6,1
MARQUETTE-MI,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,26.50507157,14.83689373,5331.858785,0.037514742,5,0.05,1
LAS VEGAS-NV,New Non-Loyal KC,Network Radio,Digital,Digital,overall,7.753571141,14.82777762,13562.86027,0.007081177,0.3,0.75,1
LAS VEGAS-NV,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,60.28019418,14.82777762,13562.86027,0.007081177,0,0.05,1
LAS VEGAS-NV,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,93.33075082,14.82777762,13562.86027,0.007081177,3,0.45,1
COLUMBUS/TUPELO/WESTPOINT-MS,New Loyal KC,Tab,ROP,ROP,overall,0.376194742,14.72240212,12631,0.06061,0.3,0.05,1
COLUMBUS/TUPELO/WESTPOINT-MS,New Non-Loyal KC,Tab,ROP,ROP,overall,3.955388981,14.72240212,12631,0.06061,0,0.75,1
COLUMBUS/TUPELO/WESTPOINT-MS,Existing Non-Loyal KC,Tab,ROP,ROP,overall,6.871711356,14.72240212,12631,0.06061,0,0.05,1
COLUMBUS/TUPELO/WESTPOINT-MS,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,8.031809254,14.72240212,12631,0.06061,0.3,0.05,1
COLUMBUS/TUPELO/WESTPOINT-MS,New Non-Loyal NKC,Tab,ROP,ROP,overall,8.126740249,14.72240212,12631,0.06061,0,0.3,1
HELENA-MT,New Loyal KC,Tab,ROP,ROP,overall,0.028236412,14.72033667,851,0.227071346,0.3,0.05,1
HELENA-MT,New Non-Loyal KC,Tab,ROP,ROP,overall,2.204545901,14.72033667,851,0.227071346,0,0.75,1
HELENA-MT,New Loyal NKC,Tab,ROP,ROP,overall,4.412549525,14.72033667,851,0.227071346,1,0.05,1
HELENA-MT,New Non-Loyal NKC,Tab,ROP,ROP,overall,6.612752115,14.72033667,851,0.227071346,0,0.3,1
HELENA-MT,Existing Non-Loyal KC,Tab,ROP,ROP,overall,23.78665504,14.72033667,851,0.227071346,0,0.05,1
HELENA-MT,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,28.53339886,14.72033667,851,0.227071346,0.3,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,New Non-Loyal KC,Network Radio,Digital,Digital,overall,7.79722833,14.6517274,13401.82842,0.007081177,0.3,0.75,1
GRAND RAPIDS/KALAMAZOO-MI,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,98.54760103,14.6517274,13401.82842,0.007081177,3,0.45,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,104.6624988,14.6517274,13401.82842,0.007081177,0,0.05,1
VICTORIA-TX,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,0.428130246,14.55962903,12795.05062,0.006420669,0.3,0.75,1
VICTORIA-TX,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,1.584150011,14.55962903,12795.05062,0.006420669,0.3,0.15,1
VICTORIA-TX,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,6.500077086,14.55962903,12795.05062,0.006420669,0,0.05,1
VICTORIA-TX,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,27.81565176,14.55962903,12795.05062,0.006420669,0,0.05,1
VICTORIA-TX,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,81.8991068,14.55962903,12795.05062,0.006420669,3,0.75,1
MACON-GA,New Loyal KC,Tab,ROP,ROP,overall,0.070903293,14.54169646,17329.48255,0.043634783,0.3,0.05,1
MACON-GA,New Non-Loyal KC,Tab,ROP,ROP,overall,2.558734083,14.54169646,17329.48255,0.043634783,0,0.75,1
MACON-GA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,5.73536719,14.54169646,17329.48255,0.043634783,0.3,0.05,1
MACON-GA,New Non-Loyal NKC,Tab,ROP,ROP,overall,9.763116693,14.54169646,17329.48255,0.043634783,0,0.3,1
MACON-GA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,20.06474564,14.54169646,17329.48255,0.043634783,0,0.05,1
LAKE CHARLES-LA,New Non-Loyal KC,Tab,ROP,ROP,overall,1.894829794,14.51253846,20396,0.037,0,0.75,1
LAKE CHARLES-LA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,4.11630991,14.51253846,20396,0.037,0.3,0.05,1
LAKE CHARLES-LA,New Non-Loyal NKC,Tab,ROP,ROP,overall,7.068524167,14.51253846,20396,0.037,0,0.3,1
LAKE CHARLES-LA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,7.85973857,14.51253846,20396,0.037,0,0.05,1
FRESNO/VISALIA-CA,New Non-Loyal KC,Network Radio,Digital,Digital,overall,6.950346422,14.43167761,13200.55047,0.007081177,0.3,0.75,1
FRESNO/VISALIA-CA,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,11.86282742,14.43167761,13200.55047,0.007081177,0,0.05,1
FRESNO/VISALIA-CA,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,53.46660043,14.43167761,13200.55047,0.007081177,3,0.45,1
GREENWOOD-MS,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,2.072018885,14.3093986,1106.070058,0.036819178,0,0.3,1
GREENWOOD-MS,Existing Loyal KC,Search Reg,Brand,Tablet,overall,3.170266677,14.3093986,1106.070058,0.036819178,0.3,0.15,1
GREENWOOD-MS,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,7.64231398,14.3093986,1106.070058,0.036819178,0,0.75,1
ZANESVILLE-OH,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,0.924512982,14.30437267,1860.963576,0.024576389,0,0.75,1
ZANESVILLE-OH,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,1.363712949,14.30437267,1860.963576,0.024576389,0,0.3,1
ZANESVILLE-OH,Existing Loyal KC,Search Reg,Brand,Mobile,overall,94.5948298,14.30437267,1860.963576,0.024576389,0.3,0.15,1
WEST PALM BEACH-FL,New Non-Loyal KC,Network Radio,Digital,Digital,overall,6.620291638,14.27169732,13054.21767,0.007081177,0.3,0.75,1
WEST PALM BEACH-FL,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,30.55096107,14.27169732,13054.21767,0.007081177,0,0.05,1
WEST PALM BEACH-FL,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,62.52847819,14.27169732,13054.21767,0.007081177,3,0.45,1
PHOENIX-AZ,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,16.01906785,14.20683225,34566.93252,0.010911572,0,0.3,1
FLAGSTAFF-AZ,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,16.01906785,14.20683225,34566.93252,0.010911572,0,0.3,1
PHOENIX-AZ,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,134.1089419,14.20683225,34566.93252,0.010911572,5,0.3,1
FLAGSTAFF-AZ,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,134.1089419,14.20683225,34566.93252,0.010911572,5,0.3,1
SAN ANTONIO-TX,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,10.60729979,14.15230563,17217.13134,0.010911572,0,0.3,1
SAN ANTONIO-TX,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,50.64448838,14.15230563,17217.13134,0.010911572,5,0.3,1
ALBUQUERQUE/SANTA FE-NM,New Non-Loyal KC,Network Radio,Digital,Digital,overall,5.099251143,14.09663294,12894.08756,0.007081177,0.3,0.75,1
ALBUQUERQUE/SANTA FE-NM,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,40.31947341,14.09663294,12894.08756,0.007081177,0,0.05,1
ALBUQUERQUE/SANTA FE-NM,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,58.55337113,14.09663294,12894.08756,0.007081177,3,0.45,1
MEMPHIS-TN,New Non-Loyal KC,Network Radio,Digital,Digital,overall,4.318278071,14.02317677,12826.89773,0.007081177,0.3,0.75,1
MEMPHIS-TN,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,34.09719374,14.02317677,12826.89773,0.007081177,0,0.05,1
MEMPHIS-TN,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,48.97259425,14.02317677,12826.89773,0.007081177,3,0.45,1
BILOXI/GULFPORT-MS,New Loyal KC,Tab,ROP,ROP,overall,1.039373651,14.01210673,10009,0.072797437,0.3,0.05,1
BILOXI/GULFPORT-MS,New Non-Loyal KC,Tab,ROP,ROP,overall,4.84347828,14.01210673,10009,0.072797437,0,0.75,1
BILOXI/GULFPORT-MS,Existing Non-Loyal KC,Tab,ROP,ROP,overall,7.152908781,14.01210673,10009,0.072797437,0,0.05,1
BILOXI/GULFPORT-MS,New Non-Loyal NKC,Tab,ROP,ROP,overall,8.407706033,14.01210673,10009,0.072797437,0,0.3,1
BILOXI/GULFPORT-MS,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,12.68515404,14.01210673,10009,0.072797437,0.3,0.05,1
NORFOLK-VA,New Non-Loyal KC,Network Radio,Digital,Digital,overall,6.741196914,14.00873014,12813.6835,0.007081177,0.3,0.75,1
NORFOLK-VA,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,51.26171255,14.00873014,12813.6835,0.007081177,0,0.05,1
NORFOLK-VA,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,74.0437182,14.00873014,12813.6835,0.007081177,3,0.45,1
JACKSON-MS,New Loyal KC,Tab,ROP,ROP,overall,0.48541367,13.94060865,13624,0.05320843,0.3,0.05,1
JACKSON-MS,New Non-Loyal KC,Tab,ROP,ROP,overall,1.969873294,13.94060865,13624,0.05320843,0,0.75,1
JACKSON-MS,Existing Non-Loyal KC,Tab,ROP,ROP,overall,11.98869065,13.94060865,13624,0.05320843,0,0.05,1
JACKSON-MS,New Non-Loyal NKC,Tab,ROP,ROP,overall,18.20514217,13.94060865,13624,0.05320843,0,0.3,1
JACKSON-MS,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,20.11518526,13.94060865,13624,0.05320843,0.3,0.05,1
AUGUSTA-GA,New Loyal KC,Tab,ROP,ROP,overall,0.27643395,13.8502271,13184.04441,0.054627532,0.3,0.05,1
AUGUSTA-GA,New Non-Loyal KC,Tab,ROP,ROP,overall,7.390429384,13.8502271,13184.04441,0.054627532,0,0.75,1
AUGUSTA-GA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,8.614954947,13.8502271,13184.04441,0.054627532,0.3,0.05,1
AUGUSTA-GA,New Non-Loyal NKC,Tab,ROP,ROP,overall,11.00382862,13.8502271,13184.04441,0.054627532,0,0.3,1
AUGUSTA-GA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,31.47731913,13.8502271,13184.04441,0.054627532,0,0.05,1
GREENWOOD-MS,Existing Loyal NKC,OOH,OOH,OOH,overall,0.189531882,13.83723431,4972.61628,0.037514742,0.6,0.6,1
GREENWOOD-MS,New Loyal KC,OOH,OOH,OOH,overall,0.500427868,13.83723431,4972.61628,0.037514742,0.6,0.05,1
GREENWOOD-MS,New Non-Loyal KC,OOH,OOH,OOH,overall,1.329504531,13.83723431,4972.61628,0.037514742,3,0.6,1
GREENWOOD-MS,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,1.5437554,13.83723431,4972.61628,0.037514742,5,0.05,1
BOWLING GREEN-KY,New Loyal KC,Tab,ROP,ROP,overall,0.301625892,13.76309087,16196.48149,0.04027357,0.3,0.05,1
BOWLING GREEN-KY,New Non-Loyal KC,Tab,ROP,ROP,overall,2.782357351,13.76309087,16196.48149,0.04027357,0,0.75,1
BOWLING GREEN-KY,New Non-Loyal NKC,Tab,ROP,ROP,overall,10.83516288,13.76309087,16196.48149,0.04027357,0,0.3,1
BOWLING GREEN-KY,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,11.28931224,13.76309087,16196.48149,0.04027357,0.3,0.05,1
